Column1,Date...Time,City,Date,Month,Year,lat,lon
2688,12/4/2012 21:37,Huntington Beach,12/4/2012,12-Dec,2012,33.660297,-117.9992265
2687,12/6/2012 13:30,Pico Rivera,12/6/2012,12-Dec,2012,33.9830688,-118.096735
2686,12/6/2012 19:00,Quail Valley,12/6/2012,12-Dec,2012,33.7069654,-117.2450367
2685,12/7/2012 1:26,Burbank,12/7/2012,12-Dec,2012,34.1808392,-118.3089661
2684,12/7/2012 21:15,Escondido,12/7/2012,12-Dec,2012,33.1192068,-117.086421
2683,12/7/2012 21:18,Phillips Ranch,12/7/2012,12-Dec,2012,34.0362084,-117.7842637
2682,12/9/2012 22:59,San Francisco,12/9/2012,12-Dec,2012,37.7749295,-122.4194155
2681,12/10/2012 18:30,Pasadena,12/10/2012,12-Dec,2012,34.1477849,-118.1445155
2680,12/10/2012 18:30,Eagle Rock,12/10/2012,12-Dec,2012,34.1322469,-118.2117257
2679,12/10/2012 21:00,Apple Valley,12/10/2012,12-Dec,2012,34.5008311,-117.1858759
2678,12/11/2012 10:30,Arroyo Grande,12/11/2012,12-Dec,2012,35.1185868,-120.5907252
2677,12/11/2012 15:00,Sacramento,12/11/2012,12-Dec,2012,38.5815719,-121.4943996
2676,12/11/2012 18:15,Pittsburg,12/11/2012,12-Dec,2012,38.0279762,-121.8846806
2675,12/12/2012 16:30,Elk Grove,12/12/2012,12-Dec,2012,38.4087993,-121.3716178
2674,12/12/2012 21:20,Castro Valley,12/12/2012,12-Dec,2012,37.6940973,-122.0863522
2673,12/13/2012 18:30,Turlock,12/13/2012,12-Dec,2012,37.4946568,-120.8465941
2672,12/14/2012 0:18,North Highlands,12/14/2012,12-Dec,2012,38.6857362,-121.3721745
2671,12/14/2012 4:00,Pasadena,12/14/2012,12-Dec,2012,34.1477849,-118.1445155
2670,12/15/2012 2:00,Fresno,12/15/2012,12-Dec,2012,36.7468422,-119.7725868
2669,12/15/2012 10:34,Bonita,12/15/2012,12-Dec,2012,32.6583258,-117.0352904
2668,12/16/2012 18:25,Bakersfield,12/16/2012,12-Dec,2012,35.3732921,-119.0187125
2667,12/16/2012 21:12,Taft,12/16/2012,12-Dec,2012,35.1424671,-119.4565078
2666,12/17/2012 0:00,Oxnard,12/17/2012,12-Dec,2012,34.1975048,-119.1770516
2665,12/18/2012 13:00,Atascadero (101 freeway),12/18/2012,12-Dec,2012,35.4658215,-120.3748608
2664,12/18/2012 16:25,Playa del Rey,12/18/2012,12-Dec,2012,33.9564194,-118.4422317
2663,12/18/2012 17:53,San Carlos,12/18/2012,12-Dec,2012,37.5071591,-122.2605222
2662,12/19/2012 2:00,Tuolumne,12/19/2012,12-Dec,2012,37.9627027,-120.2412999
2661,12/19/2012 18:30,Redding,12/19/2012,12-Dec,2012,40.5865396,-122.3916754
2660,12/21/2012 13:00,Los Angeles,12/21/2012,12-Dec,2012,34.0522342,-118.2436849
2659,12/21/2012 17:35,Los Angeles,12/21/2012,12-Dec,2012,34.0522342,-118.2436849
2658,12/22/2012 18:30,Yucaipa,12/22/2012,12-Dec,2012,34.033625,-117.0430865
2657,12/23/2012 5:30,Sacramento/Yuba City (between),12/23/2012,12-Dec,2012,36.778261,-119.4179324
2656,12/24/2012 20:30,Oceanside,12/24/2012,12-Dec,2012,33.1958696,-117.3794834
2655,12/24/2012 21:30,Pico Rivera,12/24/2012,12-Dec,2012,33.9830688,-118.096735
2654,12/24/2012 21:30,Fairfield,12/24/2012,12-Dec,2012,38.2493581,-122.0399663
2653,12/24/2012 22:15,Santa Rosa,12/24/2012,12-Dec,2012,38.440429,-122.7140548
2652,12/25/2012 19:00,Santa Clarita,12/25/2012,12-Dec,2012,34.3916641,-118.542586
2650,12/26/2012 20:00,Oceano,12/26/2012,12-Dec,2012,35.0988648,-120.612393
2651,12/26/2012 20:00,San Francisco,12/26/2012,12-Dec,2012,37.7749295,-122.4194155
2649,12/27/2012 6:50,San Diego,12/27/2012,12-Dec,2012,32.715738,-117.1610838
2648,12/28/2012 17:45,Northridge,12/28/2012,12-Dec,2012,34.2381251,-118.530123
2647,12/28/2012 23:00,Ocatilio Wells,12/28/2012,12-Dec,2012,33.14238,-116.121498
2646,12/29/2012 0:00,Orcutt,12/29/2012,12-Dec,2012,34.8652574,-120.4359966
2645,12/30/2012 14:05,Irvine,12/30/2012,12-Dec,2012,33.6839473,-117.7946942
2644,12/30/2012 19:00,Calimesa,12/30/2012,12-Dec,2012,34.0039039,-117.0619755
2643,12/30/2012 22:00,Marina,12/30/2012,12-Dec,2012,36.6844029,-121.802173
2642,12/30/2012 23:30,San Jose,12/30/2012,12-Dec,2012,37.3382082,-121.8863286
2641,12/31/2012 0:00,San Francisco,12/31/2012,12-Dec,2012,37.7749295,-122.4194155
2640,12/31/2012 18:30,Roseville,12/31/2012,12-Dec,2012,38.7521235,-121.2880059
2639,12/31/2012 20:00,Santa Rosa,12/31/2012,12-Dec,2012,38.440429,-122.7140548
2638,12/31/2012 21:17,Apple Valley,12/31/2012,12-Dec,2012,34.5008311,-117.1858759
2637,12/31/2012 22:52,San Diego (South Park),12/31/2012,12-Dec,2012,32.7247468,-117.1294166
2636,12/31/2012 23:00,Berkeley,12/31/2012,12-Dec,2012,37.8715926,-122.272747
2635,12/31/2012 23:32,Azusa,12/31/2012,12-Dec,2012,34.1336186,-117.9075627
2634,12/31/2012 23:40,Modesto,12/31/2012,12-Dec,2012,37.6390972,-120.9968782
2633,12/31/2012 23:54,Hollywood,12/31/2012,12-Dec,2012,34.0928092,-118.3286614
2632,12/31/2012 23:59,West Sacramento,12/31/2012,12-Dec,2012,38.5804609,-121.530234
2631,1/1/2013 0:00,Irvine,1/1/2013,13-Jan,2013,33.6839473,-117.7946942
2630,1/1/2013 0:04,Modesto,1/1/2013,13-Jan,2013,37.6390972,-120.9968782
2628,1/1/2013 0:05,San Jose,1/1/2013,13-Jan,2013,37.3382082,-121.8863286
2629,1/1/2013 0:05,Berkeley,1/1/2013,13-Jan,2013,37.8715926,-122.272747
2627,1/1/2013 0:10,Stockton,1/1/2013,13-Jan,2013,37.9577016,-121.2907796
2626,1/1/2013 0:13,Ridgecrest,1/1/2013,13-Jan,2013,35.6224561,-117.6708966
2625,1/1/2013 0:30,Palm Desert,1/1/2013,13-Jan,2013,33.7222445,-116.3744556
2624,1/1/2013 0:38,Long Beach,1/1/2013,13-Jan,2013,33.7700504,-118.1937395
2623,1/1/2013 1:10,Elk Grove,1/1/2013,13-Jan,2013,38.4087993,-121.3716178
2622,1/1/2013 1:15,Tulare,1/1/2013,13-Jan,2013,36.2077288,-119.3473379
2621,1/1/2013 13:10,Sacramento,1/1/2013,13-Jan,2013,38.5815719,-121.4943996
2620,1/1/2013 19:15,Stockton,1/1/2013,13-Jan,2013,37.9577016,-121.2907796
2619,1/1/2013 20:01,Weaverville,1/1/2013,13-Jan,2013,40.7309778,-122.9419708
2618,1/1/2013 21:00,Anaheim,1/1/2013,13-Jan,2013,33.8352932,-117.9145036
2617,1/2/2013 22:45,Chico,1/2/2013,13-Jan,2013,39.7284944,-121.8374777
2616,1/3/2013 5:50,Coalinga,1/3/2013,13-Jan,2013,36.139678,-120.3601496
2615,1/3/2013 19:40,Roseville,1/3/2013,13-Jan,2013,38.7521235,-121.2880059
2614,1/3/2013 20:03,Weaverville,1/3/2013,13-Jan,2013,40.7309778,-122.9419708
2613,1/3/2013 20:15,Fairfax,1/3/2013,13-Jan,2013,37.9871454,-122.5888686
2612,1/3/2013 20:35,Fair Oaks,1/3/2013,13-Jan,2013,38.6446264,-121.2721718
2611,1/4/2013 5:30,Los Angeles,1/4/2013,13-Jan,2013,34.0522342,-118.2436849
2610,1/5/2013 17:30,Huntington Beach,1/5/2013,13-Jan,2013,33.660297,-117.9992265
2609,1/5/2013 17:45,Fountain Valley,1/5/2013,13-Jan,2013,33.7091847,-117.9536697
2608,1/5/2013 18:45,Santa Monica,1/5/2013,13-Jan,2013,34.0194543,-118.4911912
2607,1/6/2013 6:05,Canoga Park,1/6/2013,13-Jan,2013,34.208254,-118.6058609
2606,1/8/2013 1:15,Culver City,1/8/2013,13-Jan,2013,34.0211224,-118.3964665
2605,1/9/2013 4:57,Burbank,1/9/2013,13-Jan,2013,34.1808392,-118.3089661
2604,1/12/2013 17:00,Silver Lake (Los Angeles),1/12/2013,13-Jan,2013,34.0869409,-118.2702036
2603,1/12/2013 17:55,Sacramento,1/12/2013,13-Jan,2013,38.5815719,-121.4943996
2602,1/12/2013 21:45,Grass Valley,1/12/2013,13-Jan,2013,39.2190608,-121.0610606
2601,1/13/2013 22:00,Oakland,1/13/2013,13-Jan,2013,37.8043637,-122.2711137
2600,1/14/2013 0:12,Perris,1/14/2013,13-Jan,2013,33.7825194,-117.2286478
2599,1/14/2013 7:00,Rancho Cucamonga,1/14/2013,13-Jan,2013,34.1063989,-117.5931084
2598,1/20/2013 22:00,Los Angeles,1/20/2013,13-Jan,2013,34.0522342,-118.2436849
2597,1/25/2013 3:20,Elk Grove,1/25/2013,13-Jan,2013,38.4087993,-121.3716178
2596,1/25/2013 19:00,Sacramento,1/25/2013,13-Jan,2013,38.5815719,-121.4943996
2595,1/25/2013 20:00,Turlock,1/25/2013,13-Jan,2013,37.4946568,-120.8465941
2594,1/27/2013 23:40,Long Beach,1/27/2013,13-Jan,2013,33.7700504,-118.1937395
2593,1/30/2013 20:45,Rohnert Park,1/30/2013,13-Jan,2013,38.3396367,-122.7010984
2592,1/31/2013 4:10,San Jose,1/31/2013,13-Jan,2013,37.3382082,-121.8863286
2591,1/31/2013 18:00,Patterson,1/31/2013,13-Jan,2013,37.4716001,-121.129656
2590,1/31/2013 22:00,Monterey,1/31/2013,13-Jan,2013,36.6002378,-121.8946761
2589,2/2/2013 14:00,Citrus Heights,2/2/2013,13-Feb,2013,38.7071247,-121.2810611
2588,2/3/2013 18:15,Santa Cruz,2/3/2013,13-Feb,2013,36.9741171,-122.0307963
2587,2/3/2013 20:10,Pittsburg,2/3/2013,13-Feb,2013,38.0279762,-121.8846806
2586,2/3/2013 20:15,Apple Valley,2/3/2013,13-Feb,2013,34.5008311,-117.1858759
2585,2/6/2013 19:00,Placerville,2/6/2013,13-Feb,2013,38.7296252,-120.798546
2584,2/8/2013 17:04,City of Industry,2/8/2013,13-Feb,2013,34.0197335,-117.9586754
2583,2/8/2013 18:28,Lompoc,2/8/2013,13-Feb,2013,34.6391501,-120.4579409
2582,2/9/2013 3:40,Downey,2/9/2013,13-Feb,2013,33.9401088,-118.1331593
2581,2/9/2013 18:25,Rocklin,2/9/2013,13-Feb,2013,38.7907339,-121.2357828
2580,2/9/2013 21:42,Pacifica,2/9/2013,13-Feb,2013,37.6138253,-122.4869194
2579,2/10/2013 0:00,Hayward,2/10/2013,13-Feb,2013,37.6688205,-122.0807964
2578,2/10/2013 8:45,Pacoima,2/10/2013,13-Feb,2013,34.2767691,-118.4104684
2577,2/11/2013 20:31,Napa,2/11/2013,13-Feb,2013,38.2975381,-122.286865
2576,2/12/2013 19:00,Redway,2/12/2013,13-Feb,2013,40.1201443,-123.8233635
2575,2/12/2013 21:30,Needles,2/12/2013,13-Feb,2013,34.8480597,-114.6141315
2574,2/13/2013 19:47,Redwood Valley,2/13/2013,13-Feb,2013,39.2652491,-123.2041429
2573,2/14/2013 21:10,Pasadena,2/14/2013,13-Feb,2013,34.1477849,-118.1445155
2572,2/14/2013 23:17,North Hollywood,2/14/2013,13-Feb,2013,34.187044,-118.3812562
2571,2/15/2013 3:40,Antioch,2/15/2013,13-Feb,2013,38.0049214,-121.805789
2570,2/15/2013 22:00,Redondo Beach,2/15/2013,13-Feb,2013,33.8491816,-118.3884078
2569,2/16/2013 14:50,Los Angeles,2/16/2013,13-Feb,2013,34.0522342,-118.2436849
2568,2/16/2013 18:00,Riverside,2/16/2013,13-Feb,2013,33.9533487,-117.3961564
2567,2/16/2013 21:00,Fremont,2/16/2013,13-Feb,2013,37.5482697,-121.9885719
2566,2/17/2013 23:45,Rialto,2/17/2013,13-Feb,2013,34.1064001,-117.3703235
2565,2/19/2013 0:30,Monterey,2/19/2013,13-Feb,2013,36.6002378,-121.8946761
2564,2/20/2013 20:30,Hercules,2/20/2013,13-Feb,2013,38.0171441,-122.2885808
2563,2/22/2013 19:10,Beaumont/Cherry Valley,2/22/2013,13-Feb,2013,33.9918314,-117.0309724
2562,2/22/2013 21:45,Vallejo,2/22/2013,13-Feb,2013,38.1040864,-122.2566367
2561,2/22/2013 22:00,San Diego,2/22/2013,13-Feb,2013,32.715738,-117.1610838
2560,2/22/2013 23:30,Eastvale,2/22/2013,13-Feb,2013,33.952463,-117.5848025
2559,2/23/2013 18:57,Whittier,2/23/2013,13-Feb,2013,33.9791793,-118.032844
2558,2/23/2013 19:00,La Mirada,2/23/2013,13-Feb,2013,33.9172357,-118.0120086
2557,2/23/2013 19:43,Redondo Beach,2/23/2013,13-Feb,2013,33.8491816,-118.3884078
2556,2/24/2013 6:28,Bakersfield,2/24/2013,13-Feb,2013,35.3732921,-119.0187125
2555,2/24/2013 11:00,Pasadena,2/24/2013,13-Feb,2013,34.1477849,-118.1445155
2554,2/25/2013 0:02,Fresno,2/25/2013,13-Feb,2013,36.7468422,-119.7725868
2553,2/26/2013,Porterville,2/26/2013,13-Feb,2013,36.06523,-119.0167679
2552,2/26/2013 21:05,Brawley,2/26/2013,13-Feb,2013,32.9786566,-115.530267
2551,2/27/2013 17:00,Oakley,2/27/2013,13-Feb,2013,37.9974219,-121.7124536
2550,2/27/2013 20:00,Rohnert Park,2/27/2013,13-Feb,2013,38.3396367,-122.7010984
2549,2/27/2013 21:00,Santa Ana,2/27/2013,13-Feb,2013,33.7455731,-117.8678338
2548,2/28/2013 13:00,San Diego,2/28/2013,13-Feb,2013,32.715738,-117.1610838
2547,2/28/2013 18:00,Carmichael,2/28/2013,13-Feb,2013,38.617127,-121.3282843
2546,2/28/2013 20:30,Cottonwood,2/28/2013,13-Feb,2013,40.3857087,-122.2808356
2545,2/28/2013 22:15,Fort Hunter Liggett,2/28/2013,13-Feb,2013,36.010245,-121.2385359
2544,3/1/2013 21:05,El Centro,3/1/2013,13-Mar,2013,32.792,-115.5630514
2543,3/2/2013 20:00,San Jose,3/2/2013,13-Mar,2013,37.3382082,-121.8863286
2542,3/2/2013 21:00,Los Angeles,3/2/2013,13-Mar,2013,34.0522342,-118.2436849
2541,3/2/2013 22:00,Cameron Park,3/2/2013,13-Mar,2013,38.6687929,-120.9871643
2540,3/3/2013 19:30,Malibu,3/3/2013,13-Mar,2013,34.0259216,-118.7797571
2539,3/3/2013 20:00,San Pedro,3/3/2013,13-Mar,2013,33.7360619,-118.2922461
2538,3/3/2013 21:00,Fairfield,3/3/2013,13-Mar,2013,38.2493581,-122.0399663
2537,3/3/2013 21:30,San Leandro,3/3/2013,13-Mar,2013,37.7249296,-122.1560768
2536,3/5/2013 18:15,Bakersfield,3/5/2013,13-Mar,2013,35.3732921,-119.0187125
2535,3/7/2013 20:45,Citrus Heights,3/7/2013,13-Mar,2013,38.7071247,-121.2810611
2534,3/8/2013 23:00,Ventura,3/8/2013,13-Mar,2013,34.274646,-119.2290316
2533,3/9/2013 20:40,Redondo Beach,3/9/2013,13-Mar,2013,33.8491816,-118.3884078
2532,3/9/2013 22:00,Long Beach,3/9/2013,13-Mar,2013,33.7700504,-118.1937395
2531,3/9/2013 22:00,Benicia,3/9/2013,13-Mar,2013,38.049365,-122.1585777
2530,3/9/2013 22:10,Riverside,3/9/2013,13-Mar,2013,33.9533487,-117.3961564
2529,3/9/2013 22:20,Yucaipa,3/9/2013,13-Mar,2013,34.033625,-117.0430865
2528,3/9/2013 23:05,Merced,3/9/2013,13-Mar,2013,37.3021632,-120.4829677
2527,3/10/2013 15:45,Glendale,3/10/2013,13-Mar,2013,34.1425078,-118.255075
2526,3/10/2013 20:00,Pacific Ocean (near Huntington Beach),3/10/2013,13-Mar,2013,33.7340424,-117.9937167
2525,3/10/2013 20:40,Redondo Beach,3/10/2013,13-Mar,2013,33.8491816,-118.3884078
2524,3/11/2013 20:18,Corona,3/11/2013,13-Mar,2013,33.8752935,-117.5664384
2523,3/13/2013 5:00,Kentfield,3/13/2013,13-Mar,2013,37.9521465,-122.5571997
2522,3/13/2013 13:00,San Francisco,3/13/2013,13-Mar,2013,37.7749295,-122.4194155
2521,3/13/2013 19:00,Etiwanda,3/13/2013,13-Mar,2013,34.1261208,-117.5236622
2520,3/13/2013 20:48,Merced,3/13/2013,13-Mar,2013,37.3021632,-120.4829677
2519,3/14/2013 20:40,Garden Grove,3/14/2013,13-Mar,2013,33.7739053,-117.9414477
2518,3/14/2013 20:50,Garden Grove,3/14/2013,13-Mar,2013,33.7739053,-117.9414477
2517,3/15/2013 2:00,Grand Terrace,3/15/2013,13-Mar,2013,34.0339031,-117.3136544
2516,3/15/2013 11:45,Eureka,3/15/2013,13-Mar,2013,40.8020712,-124.1636729
2515,3/17/2013 0:16,Escondido,3/17/2013,13-Mar,2013,33.1192068,-117.086421
2512,3/20/2013 0:00,Petaluma,3/20/2013,13-Mar,2013,38.232417,-122.6366524
2514,3/20/2013 18:00,Borrego,3/20/2013,13-Mar,2013,33.2211509,-116.3341774
2513,3/20/2013 20:05,Durham,3/20/2013,13-Mar,2013,39.6462733,-121.7999767
2511,3/21/2013 20:45,Carlsbad,3/21/2013,13-Mar,2013,33.1580933,-117.3505939
2510,3/22/2013 3:00,Alhambra,3/22/2013,13-Mar,2013,34.095287,-118.1270146
2509,3/23/2013 9:00,Citrus Heights,3/23/2013,13-Mar,2013,38.7071247,-121.2810611
2508,3/23/2013 22:57,Westminster,3/23/2013,13-Mar,2013,33.7513419,-117.9939921
2507,3/26/2013 21:05,El Centro,3/26/2013,13-Mar,2013,32.792,-115.5630514
2506,3/28/2013 21:00,Studio City,3/28/2013,13-Mar,2013,34.1395597,-118.3870991
2505,3/28/2013 23:30,Antioch,3/28/2013,13-Mar,2013,38.0049214,-121.805789
2504,3/30/2013 0:13,San Mateo,3/30/2013,13-Mar,2013,37.5629917,-122.3255254
2503,3/30/2013 1:45,San Jose,3/30/2013,13-Mar,2013,37.3382082,-121.8863286
2501,3/30/2013 15:00,Los angeles,3/30/2013,13-Mar,2013,34.0522342,-118.2436849
2500,3/30/2013 16:05,San Diego,3/30/2013,13-Mar,2013,32.715738,-117.1610838
2499,3/30/2013 20:40,Azusa,3/30/2013,13-Mar,2013,34.1336186,-117.9075627
2498,3/31/2013 1:00,Corona,3/31/2013,13-Mar,2013,33.8752935,-117.5664384
2497,3/31/2013 13:10,Irvine,3/31/2013,13-Mar,2013,33.6839473,-117.7946942
2496,3/31/2013 20:45,Fair Oaks,3/31/2013,13-Mar,2013,38.6446264,-121.2721718
2495,3/31/2013 21:00,Fort Bragg,3/31/2013,13-Mar,2013,39.445723,-123.8052935
2494,3/31/2013 22:45,Fair Oaks,3/31/2013,13-Mar,2013,38.6446264,-121.2721718
2492,4/1/2013 20:13,Lakeside,4/1/2013,13-Apr,2013,32.8572718,-116.9222488
2493,4/1/2013 20:13,Santee,4/1/2013,13-Apr,2013,32.8383828,-116.9739167
2491,4/1/2013 20:15,San Diego,4/1/2013,13-Apr,2013,32.715738,-117.1610838
2490,4/1/2013 20:30,San Jose,4/1/2013,13-Apr,2013,37.3382082,-121.8863286
2489,4/1/2013 20:31,San Jose,4/1/2013,13-Apr,2013,37.3382082,-121.8863286
2488,4/1/2013 23:30,Palm Springs,4/1/2013,13-Apr,2013,33.8302961,-116.5452921
2487,4/2/2013 20:30,Pacific Grove,4/2/2013,13-Apr,2013,36.6177374,-121.9166215
2486,4/2/2013 23:28,Fresno,4/2/2013,13-Apr,2013,36.7468422,-119.7725868
2485,4/3/2013 21:35,Ridgecrest,4/3/2013,13-Apr,2013,35.6224561,-117.6708966
2484,4/4/2013 21:55,Oceanside,4/4/2013,13-Apr,2013,33.1958696,-117.3794834
2483,4/5/2013 20:00,Simi Valley,4/5/2013,13-Apr,2013,34.2694474,-118.781482
2482,4/5/2013 20:30,Hilmar,4/5/2013,13-Apr,2013,37.4040942,-120.8504738
2481,4/6/2013 20:30,Huntington Beach,4/6/2013,13-Apr,2013,33.660297,-117.9992265
2480,4/6/2013 22:00,Redwood City,4/6/2013,13-Apr,2013,37.4852152,-122.2363548
2479,4/7/2013 20:45,La Puente,4/7/2013,13-Apr,2013,34.0200114,-117.9495083
2478,4/8/2013 23:00,Fairfield,4/8/2013,13-Apr,2013,38.2493581,-122.0399663
2477,4/9/2013 20:00,Indian Wells,4/9/2013,13-Apr,2013,33.717631,-116.3407549
2476,4/9/2013 21:15,Santa Barbara,4/9/2013,13-Apr,2013,34.4208305,-119.6981901
2475,4/9/2013 21:45,San Francisco,4/9/2013,13-Apr,2013,37.7749295,-122.4194155
2474,4/9/2013 22:00,Los Alamitos/Cypress,4/9/2013,13-Apr,2013,33.802602,-118.0718937
2473,4/9/2013 22:00,Redwood City,4/9/2013,13-Apr,2013,37.4852152,-122.2363548
2472,4/10/2013 21:12,Redlands,4/10/2013,13-Apr,2013,34.0555693,-117.1825381
2471,4/11/2013 1:00,Burbank,4/11/2013,13-Apr,2013,34.1808392,-118.3089661
2470,4/11/2013 8:50,Torrance,4/11/2013,13-Apr,2013,33.8358492,-118.3406288
2469,4/11/2013 22:00,San Francisco,4/11/2013,13-Apr,2013,37.7749295,-122.4194155
2468,4/12/2013 20:00,Sacramento,4/12/2013,13-Apr,2013,38.5815719,-121.4943996
2467,4/12/2013 23:00,Livermore,4/12/2013,13-Apr,2013,37.6818745,-121.7680088
2466,4/13/2013 23:00,Los Angeles,4/13/2013,13-Apr,2013,34.0522342,-118.2436849
2465,4/14/2013 20:00,Imperial Beach,4/14/2013,13-Apr,2013,32.5839444,-117.1130849
2464,4/16/2013 10:02,Weed,4/16/2013,13-Apr,2013,41.4226498,-122.3861269
2463,4/16/2013 20:40,Ventura/Oxnard,4/16/2013,13-Apr,2013,34.1975048,-119.1770516
2462,4/16/2013 21:30,Placerville,4/16/2013,13-Apr,2013,38.7296252,-120.798546
2461,4/17/2013 2:52,Ventura,4/17/2013,13-Apr,2013,34.274646,-119.2290316
2460,4/19/2013 10:05,Santa Monica,4/19/2013,13-Apr,2013,34.0194543,-118.4911912
2459,4/19/2013 22:30,Bay Point,4/19/2013,13-Apr,2013,38.0290872,-121.9616274
2458,4/20/2013 20:30,Oceanside,4/20/2013,13-Apr,2013,33.1958696,-117.3794834
2457,4/20/2013 20:30,Hercules,4/20/2013,13-Apr,2013,38.0171441,-122.2885808
2456,4/20/2013 21:00,Cardiff,4/20/2013,13-Apr,2013,33.0208265,-117.2788973
2455,4/20/2013 22:05,Newbury Park,4/20/2013,13-Apr,2013,34.1841074,-118.9100199
2454,4/21/2013 4:45,Tracy,4/21/2013,13-Apr,2013,37.7396513,-121.4252227
2453,4/21/2013 11:40,Palm Springs,4/21/2013,13-Apr,2013,33.8302961,-116.5452921
2452,4/21/2013 23:15,Temecula,4/21/2013,13-Apr,2013,33.4936391,-117.1483648
2451,4/22/2013 21:00,Elk Grove,4/22/2013,13-Apr,2013,38.4087993,-121.3716178
2450,4/25/2013 21:30,Escondido,4/25/2013,13-Apr,2013,33.1192068,-117.086421
2449,4/26/2013 9:00,"Huntington,beach",4/26/2013,13-Apr,2013,33.660297,-117.9992265
2448,4/27/2013 20:30,Temecula,4/27/2013,13-Apr,2013,33.4936391,-117.1483648
2447,4/27/2013 22:00,Modesto,4/27/2013,13-Apr,2013,37.6390972,-120.9968782
2446,4/28/2013 4:15,Fresno,4/28/2013,13-Apr,2013,36.7468422,-119.7725868
2444,4/29/2013 0:50,Sunnyvale,4/29/2013,13-Apr,2013,37.36883,-122.0363496
2445,4/29/2013 0:50,Sunnyvale,4/29/2013,13-Apr,2013,37.36883,-122.0363496
2443,4/29/2013 3:00,Irvine,4/29/2013,13-Apr,2013,33.6839473,-117.7946942
2442,4/29/2013 21:30,Mercey Hot Springs/Firebaugh,4/29/2013,13-Apr,2013,36.8588376,-120.4560072
2441,4/30/2013 20:08,Culver CIty,4/30/2013,13-Apr,2013,34.0211224,-118.3964665
2440,5/1/2013 4:00,Collegeville,5/1/2013,13-May,2013,37.9049252,-121.147442
2439,5/1/2013 10:10,Grass Valley,5/1/2013,13-May,2013,39.2190608,-121.0610606
2438,5/3/2013 0:00,Santa Maria,5/3/2013,13-May,2013,34.9530337,-120.4357191
2437,5/3/2013 2:30,Venice,5/3/2013,13-May,2013,33.9850469,-118.4694832
2436,5/3/2013 21:15,Huntington Beach,5/3/2013,13-May,2013,33.660297,-117.9992265
2435,5/3/2013 22:30,Mission Viejo,5/3/2013,13-May,2013,33.6000232,-117.6719953
2434,5/4/2013 0:13,Marina Del Rey,5/4/2013,13-May,2013,33.9802893,-118.4517449
2433,5/4/2013 21:00,Sacramento,5/4/2013,13-May,2013,38.5815719,-121.4943996
2432,5/4/2013 23:00,Huntington Beach,5/4/2013,13-May,2013,33.660297,-117.9992265
2431,5/5/2013 1:35,Sacramento,5/5/2013,13-May,2013,38.5815719,-121.4943996
2430,5/5/2013 22:00,Corralitos,5/5/2013,13-May,2013,36.988562,-121.8063418
2429,5/7/2013 1:40,San Francisco,5/7/2013,13-May,2013,37.7749295,-122.4194155
2428,5/7/2013 14:30,Santee,5/7/2013,13-May,2013,32.8383828,-116.9739167
2427,5/8/2013 22:45,Palm Desert,5/8/2013,13-May,2013,33.7222445,-116.3744556
2426,5/8/2013 23:00,Upper Lake,5/8/2013,13-May,2013,39.1646129,-122.9105515
2425,5/9/2013 20:30,Laguna Niguel,5/9/2013,13-May,2013,33.5225261,-117.7075526
2424,5/10/2013 14:00,Los Angeles,5/10/2013,13-May,2013,34.0522342,-118.2436849
2423,5/10/2013 20:45,Norwalk,5/10/2013,13-May,2013,33.9022367,-118.081733
2422,5/11/2013 7:10,Los Angeles,5/11/2013,13-May,2013,34.0522342,-118.2436849
2421,5/11/2013 21:15,Granite Bay,5/11/2013,13-May,2013,38.7632345,-121.1638361
2420,5/11/2013 21:35,South Gate,5/11/2013,13-May,2013,33.954737,-118.2120161
2419,5/11/2013 22:30,Irvine,5/11/2013,13-May,2013,33.6839473,-117.7946942
2418,5/12/2013 14:25,San Francisco,5/12/2013,13-May,2013,37.7749295,-122.4194155
2417,5/12/2013 22:00,San Diego,5/12/2013,13-May,2013,32.715738,-117.1610838
2416,5/13/2013 21:34,Oxnard,5/13/2013,13-May,2013,34.1975048,-119.1770516
2415,5/13/2013 22:35,San Diego,5/13/2013,13-May,2013,32.715738,-117.1610838
2414,5/15/2013 13:00,Fresno,5/15/2013,13-May,2013,36.7468422,-119.7725868
2413,5/16/2013 11:40,Pala,5/16/2013,13-May,2013,33.3652166,-117.0764739
2412,5/16/2013 19:10,Clovis,5/16/2013,13-May,2013,36.8252277,-119.7029194
2411,5/18/2013 20:00,North Hollywood,5/18/2013,13-May,2013,34.187044,-118.3812562
2410,5/18/2013 22:20,West Sacramento,5/18/2013,13-May,2013,38.5804609,-121.530234
2409,5/19/2013 4:00,Oakley,5/19/2013,13-May,2013,37.9974219,-121.7124536
2408,5/19/2013 10:37,Paso Robles,5/19/2013,13-May,2013,35.6368759,-120.6545022
2406,5/20/2013 21:25,Oceanside,5/20/2013,13-May,2013,33.1958696,-117.3794834
2407,5/20/2013 21:25,Fall River Mills,5/20/2013,13-May,2013,41.0046076,-121.4383139
2405,5/22/2013 7:00,Hayward,5/22/2013,13-May,2013,37.6688205,-122.0807964
2404,5/22/2013 17:39,Sacramento,5/22/2013,13-May,2013,38.5815719,-121.4943996
2403,5/23/2013 17:06,Los Angeles,5/23/2013,13-May,2013,34.0522342,-118.2436849
2402,5/24/2013 2:00,Palm Desert,5/24/2013,13-May,2013,33.7222445,-116.3744556
